Pax,Check In,Check Out,Place,Web,Name Hotel,Price(Rm),Ratings
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Angkasa Impian 1 at Bukit Bintang,443,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Anggun Residence by Sleepy Bear,197,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Redstone Boutique Hotel Kuala Lumpur,,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Platinum Service Suites Kuala Lumpur KLCC,424,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Royal Apartment at Platinum KL,331,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Family Apartment At Times Square ,208,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,M Vertica KL by Airhost ,145,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Time Hotel Kuchai Lama,,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Titiwangsa Cabin Retreats by uBook,171,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,ABS Bintang Guest House,,5.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Platinum Service Suites KLCC,504,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,SohoTown Hotel,,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Uptown Chinatown,,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Fairlane Residences by Plush,468,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Robertson 1,327,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Robertsons by Urban Suites,194,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,J Dupion Residences at Kuala Lumpur KLCC,194,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Parkview at KLCC,121,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Quay Hotel Bukit Bintang,,4.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,UNA Service Apartment by Five senses,504,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Desa Parkcity Plaza Arkaida Suite KL,269,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Soho Suites KLCC By Rest Kuala Lumpur,199,5.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,YY318 Hotel Bukit Bintang,,5.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,ViiA Residence Kuala Lumpur by Roam,550,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Axon Suites Bukit Bintang,271,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Petalz Residence Luxury Resort-Style Condominium,396,0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Arte Mont Kiara,174,5.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 90138 Hotel Elwarda Klcity,,4.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Chambers Residence Kuala Lumpur by Roam,277,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Muji Style Duplex Arte Mont Kiara,160,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KL BERJAYA TIMES SQUARE RESIDENCE,830,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Summer Suites KLCC Apartments By Soulasia,170,4.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Opus BT ,629,0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Summer Suites KLCC,175,4.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Rainbow Suites at Times Square,165,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Raintree Hotel,,5.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 90572 J Hotel Masjid India,,5.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Queens Service Suite at Swiss Garden Residences,300,5.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Agile Bukit Bintang Dormeo Destinations,212,4.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Una Residence By Maya,668,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Mercu Summer Suite KLCC at Penguin Homes,381,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Luxury Suites at Platinum KLCC,043,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Wyndham Suites KLCC,015,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Flexus Signature Suite by Widebed,130,4.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Royce Residence By Dormeo Destinations,657,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Colony by uBook,399,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KL Apartment Suites at Times Square,409,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,tourism Service Suites At Times Square,080,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Axon Residence Bukit Bintang by Luna,726,6.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cool Service Suites at Times Square,533,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sky Suites At KLCC Kuala Lumpur,306,5.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sky Top Pool By Platinum Suites KLCC,911,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,M City Ampang,191,2.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Prime Service Suite At Times Square,270,2.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Royce Hotel KL Sentral,105,2.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,SPOT ON 90236 Zigzag Travellers Home - Hostel,,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,M Resort & Hotel,,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Kloe Hotel,,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Tian Jing Hotel,,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Komune Living & Wellness in the Park,,9.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,STAYS HOTEL,,0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,STEG Kuala Lumpur,,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Concept Hotel KL - TBS,,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Arba,,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 91036 J CAPSULE HOTEL JALAN BUKIT,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Space Hotel KL Sentral,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Robertson Residences at Bukit Bintang,,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Silka Maytower Kuala Lumpur,,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,PODs The Backpackers Home & Cafe,,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,SS GREY HOTEL ,,4.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Leo Backpackers Central Market,,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Starpoints Hotel Kuala Lumpur,,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Bintang Warisan Hotel,,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Brisdale Hotel,,5.0
